Date;Service nº;City;Zip code;Service type;Service coordinates;Drop off parcels;Pick up parcels
2022-01-12;35782263;MADRID;28015;SameDay Drop off;40.436000013927,-3.70589998723281;0;1
2022-01-12;35782273;MADRID;28015;SameDay Drop off;40.4364670741163,-3.71471028337475;0;1
2022-01-12;35782275;MADRID;28015;SameDay Drop off;40.4333187,-3.7049331;0;1
2022-01-12;35782276;MADRID;28015;SameDay Drop off;40.4385854,-3.7165384;0;1
2022-01-12;35782277;MADRID;28015;SameDay Drop off;40.4317289,-3.7152198;0;1
2022-01-12;35782281;MADRID;28015;SameDay Drop off;40.4363561,-3.7155191;0;1
2022-01-12;35782287;MADRID;28004;SameDay Drop off;40.4279316,-3.7005019;0;1
2022-01-12;35782288;MADRID;28015;SameDay Drop off;40.4313152,-3.7114636;0;1
2022-01-12;35782291;MADRID;28015;SameDay Drop off;40.4360211,-3.7112728;0;1
2022-01-12;35782291;MADRID;28015;SameDay Drop off;40.4360211,-3.7112728;0;1
2022-01-12;35782295;MADRID;28004;SameDay Drop off;40.4282228,-3.6997011;0;1
2022-01-12;35782212;MADRID;28013;SameDay Drop off;40.420417,-3.703471;0;1
2022-01-12;35782123;MADRID;28005;SameDay Drop off;40.4023877,-3.7090948;0;1
2022-01-12;35782220;MADRID;28005;SameDay Drop off;40.404905,-3.7109146;0;1
2022-01-12;35782148;MADRID;28015;SameDay Drop off;40.4234370106076,-3.70858809245711;0;1
2022-01-25;35782987;MADRID;28004;SameDay Drop off;40.4280508,-3.7005852;0;1
2022-01-25;35783354;MADRID;28014;SameDay Drop off;40.4179486,-3.6981633;0;1
2022-01-25;35783176;MADRID;28013;SameDay Drop off;40.4194767132566,-3.70280110006172;0;1
2022-01-25;35783442;MADRID;28014;SameDay Drop off;40.4173796,-3.6926749;0;1
2022-01-25;35783477;MADRID;28013;SameDay Drop off;40.4172692942431,-3.70867523719701;0;1
2022-01-25;35783534;MADRID;28012;SameDay Drop off;40.4131278,-3.7047039;0;1
2022-01-25;35783291;MADRID;28014;SameDay Drop off;40.4174474,-3.6908111;0;1
2022-01-25;35783291;MADRID;28014;SameDay Drop off;40.4174474,-3.6908111;0;1
2022-01-25;35783291;MADRID;28014;SameDay Drop off;40.4174474,-3.6908111;0;1
2022-01-25;35783406;MADRID;28013;SameDay Drop off;40.4172333,-3.7053969;0;1
2022-01-25;35783431;MADRID;28013;SameDay Drop off;40.4192304,-3.702223;0;1
2022-01-25;35783431;MADRID;28013;SameDay Drop off;40.4192304,-3.702223;0;1
2022-01-25;35783552;MADRID;28013;SameDay Drop off;40.418578299037,-3.70233683987278;0;1
2022-01-25;35783580;MADRID;28015;SameDay Drop off;40.4304841,-3.7091093;0;1
2022-01-25;35783593;MADRID;28005;SameDay Drop off;40.4119885,-3.7188584;0;1
2022-01-25;35783606;MADRID;28015;SameDay Drop off;40.4357625,-3.7178669;0;1
2022-01-25;35783624;MADRID;28012;SameDay Drop off;40.4136464,-3.6996695;0;1
2022-01-25;35783624;MADRID;28012;SameDay Drop off;40.4136464,-3.6996695;0;1
2022-01-25;35783629;MADRID;28013;SameDay Drop off;40.4183071,-3.7015878;0;1
2022-01-25;35783632;MADRID;28012;SameDay Drop off;40.4111479,-3.6969936;0;1
2022-01-25;35783634;MADRID;28014;SameDay Drop off;40.4175103,-3.6988173;0;1
2022-01-25;35783645;MADRID;28015;SameDay Drop off;40.4274672,-3.7103494;0;1
2022-01-25;35783646;MADRID;28013;SameDay Drop off;40.4230121,-3.710607;0;1
2022-01-25;35783655;MADRID;28005;SameDay Drop off;40.4013171,-3.7187451;0;1
2022-01-25;35783661;MADRID;28013;SameDay Drop off;40.4209296,-3.707325;0;1
2022-01-25;35783662;MADRID;28013;SameDay Drop off;40.4192575,-3.6998709;0;1
2022-01-25;35783190;MADRID;28013;SameDay Drop off;40.4164157,-3.708728;0;1
2022-01-25;35783200;MADRID;28013;SameDay Drop off;40.4172888167494,-3.70668367445767;0;1
2022-01-25;35783277;MADRID;28015;SameDay Drop off;40.4360204,-3.709818;0;1
2022-01-25;35783289;MADRID;28004;SameDay Drop off;40.4256998,-3.6969996;0;1
2022-01-25;35783347;MADRID;28012;SameDay Drop off;40.4084654,-3.693189;0;1
2022-01-25;35783359;MADRID;28013;SameDay Drop off;40.4188059583285,-3.70516868947307;0;1
2022-01-25;35783360;MADRID;28013;SameDay Drop off;40.4169915,-3.7091745;0;1
2022-01-25;35783360;MADRID;28013;SameDay Drop off;40.4169915,-3.7091745;0;1
2022-01-25;35783425;MADRID;28014;SameDay Drop off;40.415008,-3.6984273;0;1
2022-01-25;35783425;MADRID;28014;SameDay Drop off;40.415008,-3.6984273;0;1
2022-01-25;35783440;MADRID;28013;SameDay Drop off;40.4194767132566,-3.70280110006172;0;1
2022-01-25;35783442;MADRID;28013;SameDay Drop off;40.4182699889279,-3.70916045215348;0;1
2022-01-25;35783445;MADRID;28015;SameDay Drop off;40.4353698,-3.712401;0;1
2022-01-25;35783449;MADRID;28012;SameDay Drop off;40.4069616,-3.6948477;0;1
2022-01-25;35783449;MADRID;28012;SameDay Drop off;40.4069616,-3.6948477;0;1
2022-01-25;35783477;MADRID;28014;SameDay Drop off;40.4196950440322,-3.69094496694355;0;1
2022-01-25;35783526;MADRID;28014;SameDay Drop off;40.4067988,-3.6850759;0;1
2022-01-25;35783536;MADRID;28014;SameDay Drop off;40.4173365879754,-3.69990949456791;0;1
2022-01-25;35783540;MADRID;28015;SameDay Drop off;40.4359481,-3.7083511;0;1
2022-01-25;35783546;MADRID;28004;SameDay Drop off;40.4234754,-3.7031182;0;1
2022-01-25;35783575;MADRID;28013;SameDay Drop off;40.4186900008557,-3.70750000872999;0;1
2022-01-25;35783581;MADRID;28012;SameDay Drop off;40.4082336030432,-3.70185166972514;0;1
2022-01-25;35783585;MADRID;28005;SameDay Drop off;40.4071391,-3.7079547;0;1
2022-01-25;35783592;MADRID;28012;SameDay Drop off;40.4138439,-3.7023441;0;1
2022-01-25;35783635;MADRID;28004;SameDay Drop off;40.4263838,-3.7021311;0;1
2022-01-25;35783636;MADRID;28012;SameDay Drop off;40.4018247,-3.7003522;0;1
2022-01-25;35783652;MADRID;28013;SameDay Drop off;40.4187613,-3.7072047;0;1
2022-01-25;35783688;MADRID;28014;SameDay Drop off;40.413766,-3.6896816;0;1
2022-01-25;35783706;MADRID;28004;SameDay Drop off;40.4225927,-3.693391;0;1
2022-01-25;35783251;MADRID;28013;SameDay Drop off;40.4172333,-3.7053969;0;1
2022-01-25;35783277;MADRID;28004;SameDay Drop off;40.4223286865198,-3.69826558871468;0;1
2022-01-25;35783288;MADRID;28015;SameDay Drop off;40.4378099,-3.714496;0;1
2022-01-25;35783302;MADRID;28013;SameDay Drop off;40.4162799941452,-3.70605999776444;0;1
2022-01-25;35783417;MADRID;28012;SameDay Drop off;40.4076163,-3.7012445;0;1
2022-01-25;35783426;MADRID;28014;SameDay Drop off;40.4141422,-3.6941903;0;1
2022-01-25;35783444;MADRID;28005;SameDay Drop off;40.413153,-3.7075848;0;1
2022-01-25;35783446;MADRID;28015;SameDay Drop off;40.435778201256,-3.70495473129947;0;1
2022-01-25;35783451;MADRID;28013;SameDay Drop off;40.4191091,-3.7091242;0;1
2022-01-25;35783523;MADRID;28005;SameDay Drop off;40.4004015,-3.7122344;0;1
2022-01-25;35783525;MADRID;28005;SameDay Drop off;40.4081752,-3.7090292;0;1
2022-01-25;35783525;MADRID;28015;SameDay Drop off;40.4307949,-3.7153689;0;1
2022-01-25;35783525;MADRID;28015;SameDay Drop off;40.4307949,-3.7153689;0;1
2022-01-25;35783529;MADRID;28012;SameDay Drop off;40.408031,-3.70184;0;1
2022-01-25;35783540;MADRID;28015;SameDay Drop off;40.4269400147847,-3.70980997742612;0;1
2022-01-25;35783542;MADRID;28012;SameDay Drop off;40.4020666,-3.6986901;0;1
2022-01-25;35783545;MADRID;28005;SameDay Drop off;40.4045136,-3.7049999;0;1
2022-01-25;35783547;MADRID;28015;SameDay Drop off;40.4312864,-3.7049814;0;1
2022-01-25;35783548;MADRID;28013;SameDay Drop off;40.4191091,-3.7091242;0;1
2022-01-25;35783548;MADRID;28015;SameDay Drop off;40.4346139,-3.7059526;0;1
2022-01-25;35783548;MADRID;28015;SameDay Drop off;40.4346139,-3.7059526;0;1
2022-01-25;35783549;MADRID;28005;SameDay Drop off;40.4018762,-3.7039024;0;1
2022-01-25;35783551;MADRID;28015;SameDay Drop off;40.4307391,-3.7055909;0;1
2022-01-25;35783552;MADRID;28012;SameDay Drop off;40.4089994,-3.699511;0;1
2022-01-25;35783553;MADRID;28012;SameDay Drop off;40.4095100147694,-3.70507998564517;0;1
2022-01-25;35783554;MADRID;28005;SameDay Drop off;40.4119711,-3.7201098;0;1
2022-01-25;35783557;MADRID;28015;SameDay Drop off;40.4355363,-3.7067172;0;1
2022-01-25;35783557;MADRID;28015;SameDay Drop off;40.4355363,-3.7067172;0;1
2022-01-25;35783558;MADRID;28015;SameDay Drop off;40.4347520930709,-3.7143763919648;0;1
2022-01-25;35783558;MADRID;28004;SameDay Drop off;40.4242214,-3.7064435;0;1
2022-01-25;35783559;MADRID;28005;SameDay Drop off;40.4006399914625,-3.70756002315673;0;1
2022-01-25;35783560;MADRID;28004;SameDay Drop off;40.4275799,-3.6996893;0;1
2022-01-25;35783560;MADRID;28004;SameDay Drop off;40.4275799,-3.6996893;0;1
2022-01-25;35783560;MADRID;28004;SameDay Drop off;40.4255155,-3.7049598;0;1
2022-01-25;35783564;MADRID;28012;SameDay Drop off;40.4118900142665,-3.70605002329967;0;1
2022-01-25;35783567;MADRID;28005;SameDay Drop off;40.409361123896,-3.7122554268858;0;1
2022-01-25;35783567;MADRID;28012;SameDay Drop off;40.4136464,-3.6996695;0;1
2022-01-25;35783570;MADRID;28012;SameDay Drop off;40.4051859359742,-3.69715327011841;0;1
2022-01-25;35783569;MADRID;28005;SameDay Drop off;40.4104800105144,-3.70790996761428;0;1
2022-01-25;35783573;MADRID;28005;SameDay Drop off;40.3994584,-3.7062698;0;1
2022-01-25;35783573;MADRID;28005;SameDay Drop off;40.3994584,-3.7062698;0;1
2022-01-25;35783576;MADRID;28005;SameDay Drop off;40.4099432,-3.7112978;0;1
2022-01-25;35783580;MADRID;28015;SameDay Drop off;40.4342281,-3.709937;0;1
2022-01-25;35783581;MADRID;28014;SameDay Drop off;40.412686,-3.6973705;0;1
2022-01-25;35783584;MADRID;28012;SameDay Drop off;40.40882,-3.7016717;0;1
2022-01-25;35783584;MADRID;28004;SameDay Drop off;40.42115,-3.70391;0;1
2022-01-25;35783587;MADRID;28005;SameDay Drop off;40.4092949,-3.7145164;0;1
2022-01-25;35783587;MADRID;28005;SameDay Drop off;40.4092949,-3.7145164;0;1
2022-01-25;35783588;MADRID;28004;SameDay Drop off;40.4247057,-3.7008107;0;1
2022-01-25;35783590;MADRID;28004;SameDay Drop off;40.4233751,-3.6942799;0;1
2022-01-25;35783592;MADRID;28005;SameDay Drop off;40.4103845,-3.7210398;0;1
2022-01-25;35783593;MADRID;28013;SameDay Drop off;40.4162900105194,-3.70593996891097;0;1
2022-01-25;35783595;MADRID;28004;SameDay Drop off;40.4256499979764,-3.69470997885554;0;1
2022-01-25;35783595;MADRID;28004;SameDay Drop off;40.4256499979764,-3.69470997885554;0;1
2022-01-25;35783598;MADRID;28004;SameDay Drop off;40.4251890755634,-3.69798248472676;0;1
2022-01-25;35783598;MADRID;28004;SameDay Drop off;40.4251890755634,-3.69798248472676;0;1
2022-01-25;35783598;MADRID;28004;SameDay Drop off;40.4251890755634,-3.69798248472676;0;1
2022-01-25;35783598;MADRID;28004;SameDay Drop off;40.4251890755634,-3.69798248472676;0;1
2022-01-25;35783598;MADRID;28004;SameDay Drop off;40.4251890755634,-3.69798248472676;0;1
2022-01-25;35783608;MADRID;28014;SameDay Drop off;40.4115500023642,-3.69434000164938;0;1
2022-01-25;35783610;MADRID;28005;SameDay Drop off;40.4058027,-3.7124348;0;1
2022-01-25;35783610;MADRID;28015;SameDay Drop off;40.4347520930709,-3.7143763919648;0;1
2022-01-25;35783611;MADRID;28015;SameDay Drop off;40.4363548,-3.7139053;0;1
2022-01-25;35783612;MADRID;28005;SameDay Drop off;40.4036000186594,-3.72047997253037;0;1
2022-01-25;35783614;MADRID;28005;SameDay Drop off;40.4103499,-3.7088863;0;1
2022-01-25;35783614;MADRID;28005;SameDay Drop off;40.4103499,-3.7088863;0;1
2022-01-25;35783614;MADRID;28005;SameDay Drop off;40.4103499,-3.7088863;0;1
2022-01-25;35783615;MADRID;28004;SameDay Drop off;40.4246721,-3.6976975;0;1
2022-01-25;35783623;MADRID;28004;SameDay Drop off;40.4276882,-3.7019826;0;1
2022-01-25;35783625;MADRID;28004;SameDay Drop off;40.4276882,-3.7019826;0;1
2022-01-25;35783626;MADRID;28015;SameDay Drop off;40.4355210784637,-3.71662543352172;0;1
